28,4,4646,0,0,1,3,1,0,0,1,3,0,0,1
26,2,4647,1,1,0,6,3,0,0,19,0,0,0,0
24,0,1846,5,5,0,4,3,0,0,1,0,33,0,0
51,2,4648,5,5,1,9,1,0,0,1,0,0,0,0
51,0,4649,5,5,1,4,1,0,0,1,0,0,0,0
29,2,4650,7,7,1,1,1,1,0,1,0,0,0,1
9,2,3759,5,5,2,0,0,0,1,1,0,6,0,0
13,2,1132,5,5,1,7,1,0,0,1,0,15,0,0
24,2,4651,2,2,0,6,3,0,0,1,0,3,0,0
57,2,4652,1,1,1,6,1,0,0,1,0,3,0,1
29,2,4653,5,5,1,6,1,0,0,1,0,0,0,0
32,5,4654,5,5,0,11,3,0,1,1,0,0,0,0
39,1,4655,13,13,3,6,0,0,0,1,0,0,5,0
23,2,1008,1,1,1,1,1,0,0,1,0,4,0,0
32,2,4656,2,2,1,2,3,0,0,1,0,0,0,0
12,4,219,5,5,0,6,0,0,0,1,0,0,0,0
39,2,3825,9,9,0,3,0,0,1,1,0,8,0,1
22,2,1527,5,5,0,3,3,0,0,1,0,12,0,0
47,1,4657,1,1,1,8,1,0,0,1,0,9,0,0
43,2,4658,8,8,1,5,1,0,0,1,0,4,0,1
25,2,4659,9,9,1,3,1,0,0,1,0,0,0,1
23,2,4660,1,1,1,5,1,0,0,1,0,0,0,0
35,1,4661,1,1,1,5,2,0,1,8,0,0,0,1
12,3,4662,1,1,0,4,3,1,1,1,0,19,0,0
18,2,4663,0,0,2,4,0,0,1,1,0,0,0,0
0,2,4664,1,1,1,6,1,0,0,1,0,0,0,0
3,2,4665,8,8,1,9,1,0,0,1,0,0,0,0
10,2,4666,5,5,4,5,4,1,1,1,0,2,0,0
5,2,2044,1,1,0,7,5,2,0,1,0,0,4,0
13,2,1898,0,0,2,12,0,0,0,1,0,3,0,0
15,2,2360,5,5,0,0,0,1,1,1,0,0,2,0
30,2,4667,1,1,0,5,0,1,1,1,0,8,0,0
7,1,4668,1,1,1,8,1,0,0,1,0,36,0,1
39,2,4669,1,1,1,6,1,0,0,1,0,0,0,0
4,2,4670,1,1,0,6,3,0,0,1,0,0,0,0
15,1,4671,1,1,1,6,1,0,0,12,0,0,0,1
3,2,4672,5,5,1,5,1,0,0,1,0,16,0,0
29,2,4673,13,13,0,4,3,0,0,1,0,33,0,0
18,2,2169,1,1,2,1,4,0,1,1,0,0,0,0
2,2,4674,5,5,2,6,3,0,0,1,0,18,15,0
14,2,4675,1,1,1,9,1,0,0,1,0,0,0,0
39,2,4676,1,1,2,9,0,0,1,1,0,0,0,0
27,0,4677,5,5,1,0,2,0,1,1,0,3,0,0
55,4,4678,1,1,6,4,4,1,1,1,0,13,0,0
31,2,4679,6,6,1,5,1,0,0,1,0,8,0,0
0,6,4680,10,10,1,3,1,0,0,38,0,31,0,1
34,4,4681,5,5,1,12,1,0,0,1,0,0,0,1
5,2,4682,8,8,1,8,1,0,0,35,0,8,0,0
33,0,378,3,3,1,1,1,0,0,1,0,47,0,1
57,2,4683,5,5,1,4,1,0,0,1,0,0,0,0
17,1,4684,1,1,1,5,1,0,0,1,0,8,0,0
53,2,2229,5,5,0,4,0,2,0,1,0,7,0,0
39,2,4685,6,6,3,6,0,0,0,1,0,9,0,0
28,2,4686,5,5,1,1,1,0,0,1,26,3,0,0
15,2,595,6,6,0,6,3,0,0,1,0,0,0,0
29,6,4687,5,5,1,5,1,0,0,1,0,4,0,1
7,2,4688,0,0,3,4,0,0,0,1,0,4,0,0
26,2,4689,5,5,0,9,3,0,0,1,0,0,0,0
8,2,4690,1,1,0,4,4,1,0,1,0,43,0,0
0,2,4691,3,3,1,7,1,0,0,1,0,0,15,0
19,3,4692,1,1,6,9,4,0,1,1,0,0,0,0
31,1,4693,1,1,1,1,1,0,0,1,0,16,0,0
6,2,4694,8,8,0,3,5,1,0,1,0,3,0,0
14,2,4695,4,4,1,6,1,0,0,1,0,0,0,0
24,2,2966,0,0,0,5,0,0,0,1,0,0,0,0
12,2,4696,0,0,1,5,1,4,0,1,0,0,7,0
0,0,4697,1,1,2,4,4,1,1,1,0,0,0,0
34,2,4698,3,3,1,3,1,0,0,1,0,8,0,0
1,2,4699,1,1,1,6,1,0,0,31,0,0,0,1
14,2,4700,1,1,0,4,0,0,0,1,0,0,0,0
4,4,4701,3,3,1,3,2,0,1,1,3,16,0,0
32,2,4702,15,15,0,5,3,0,1,1,0,27,0,0
22,2,4703,1,1,0,5,0,0,0,1,0,6,0,0
22,2,4704,1,1,0,9,5,0,1,1,0,0,0,0
42,0,4705,7,7,6,1,0,3,1,1,0,14,0,0
24,2,4706,5,5,0,5,3,1,1,1,0,0,0,0
52,1,4707,3,3,1,1,1,0,0,1,0,0,0,0
13,2,4708,12,12,2,6,0,0,0,1,0,4,0,0
33,0,4709,5,5,1,0,2,0,1,1,0,6,0,0
11,2,4710,0,0,0,1,0,0,1,1,0,7,10,0
28,4,4711,1,1,6,7,0,0,1,1,0,0,0,0
7,2,4537,2,2,1,4,1,0,0,1,0,0,0,0
9,2,655,8,8,6,6,4,0,0,1,0,0,0,0
15,2,4712,6,6,0,2,3,0,0,1,0,9,0,0
6,6,2227,1,1,1,0,2,0,1,1,23,0,0,1
30,3,4713,5,5,0,12,3,0,0,1,0,0,0,0
13,0,4714,7,7,1,4,1,1,0,1,0,6,0,0
2,2,4715,0,0,1,1,1,0,0,1,0,16,0,1
50,2,676,1,1,0,7,3,0,0,1,0,0,10,0
51,2,4716,0,0,0,4,0,1,1,1,0,7,0,0
28,2,4717,12,12,2,0,5,0,1,1,0,20,11,0
4,2,4718,1,1,1,5,1,0,0,1,33,8,0,0
9,2,4719,1,1,4,5,4,0,1,1,0,0,0,0
4,2,4720,5,5,0,1,0,0,0,0,0,16,0,0
41,5,4721,4,4,0,11,3,1,0,1,0,0,0,0
0,1,4722,4,4,1,6,1,0,0,1,0,0,0,0
4,2,4723,1,1,1,9,1,1,0,1,0,0,0,0
9,2,4724,1,1,1,9,1,0,0,11,0,17,0,1
49,1,4725,5,5,2,5,4,0,1,1,0,4,0,0
37,2,4726,5,5,0,0,0,0,1,1,0,57,0,0
30,2,4727,1,1,2,0,4,0,1,1,0,15,0,0
4,2,4728,0,0,1,6,1,0,0,1,0,0,0,0
17,1,4729,5,5,2,8,4,0,1,45,0,6,0,1
63,5,4068,1,1,6,11,0,0,1,1,0,39,0,0
6,2,4730,1,1,1,0,2,0,1,1,0,6,0,0
33,2,4731,3,3,1,1,1,0,0,1,0,0,0,1
37,2,4732,5,5,1,6,1,0,0,1,0,64,0,0
9,4,4733,0,0,1,3,2,0,1,1,0,3,0,1
12,2,4734,1,1,1,0,2,1,1,1,0,0,0,0
12,4,4735,1,1,1,4,1,0,0,1,0,24,0,0
37,2,539,3,3,0,5,3,0,0,1,0,0,0,0
31,2,4736,1,1,1,6,1,0,0,1,0,0,0,1
24,2,4737,7,7,0,3,0,0,0,1,0,6,0,0
30,3,26,1,1,1,0,1,0,0,3,0,0,0,1
6,4,4738,5,5,1,2,1,0,0,12,0,0,0,1
50,1,4739,1,1,1,8,1,0,0,1,0,4,0,0
30,1,4740,1,1,1,8,1,0,0,8,0,0,0,1
51,2,4741,4,4,1,6,1,0,0,1,0,7,0,0
26,2,4742,1,1,0,5,0,0,0,1,0,16,0,0
12,5,4623,1,1,1,11,2,0,1,1,0,21,0,1
5,2,4743,0,0,1,1,1,0,0,1,0,4,0,1
11,2,4744,0,0,0,5,3,0,0,1,0,9,0,0
9,1,1189,5,5,1,1,1,0,0,1,0,0,0,1
15,2,4745,1,1,1,5,3,0,0,1,0,50,0,1
38,2,4746,5,5,2,0,0,0,1,1,0,0,0,0
30,4,4747,1,1,2,7,0,1,1,1,0,14,0,0
6,4,4748,3,3,1,3,2,0,1,1,0,4,0,1
35,2,4749,0,0,2,3,4,0,1,51,0,3,4,0
32,2,4750,2,2,0,6,3,0,0,1,0,7,0,0
15,2,4751,11,11,1,2,3,0,0,1,0,0,0,0
16,0,4752,10,10,2,3,0,0,0,1,0,4,0,0
2,2,4753,9,9,1,1,2,0,1,38,0,26,0,1
26,2,4754,5,5,0,5,3,0,0,1,0,9,4,0
55,1,4755,0,0,1,5,1,0,0,1,0,12,0,0
48,2,4756,7,7,6,3,0,0,1,1,0,7,0,0
39,2,622,2,2,0,7,0,1,0,1,0,8,0,0
49,2,4757,1,1,1,0,2,1,1,25,0,14,0,0
37,6,4758,1,1,1,6,1,0,0,1,35,0,0,0
41,2,4759,15,15,0,4,3,0,1,1,0,2,0,0
12,2,4462,0,0,1,1,1,0,0,7,0,3,0,1
43,5,4760,1,1,6,11,0,0,1,1,0,26,0,0
2,2,4761,1,1,1,9,1,0,0,1,0,0,1,1
16,4,4762,5,5,2,0,4,0,1,1,0,0,0,0
13,0,4763,9,9,1,3,1,2,0,1,0,0,21,1
58,2,4764,0,0,1,5,1,0,0,1,35,7,0,0
40,5,4765,5,5,1,11,1,0,0,1,0,9,0,1
9,2,4766,6,6,2,0,4,0,1,1,0,0,0,0
16,3,1824,0,0,0,1,0,0,0,1,0,0,0,1
40,1,4767,3,3,1,3,1,0,0,1,0,6,4,1
30,4,4768,10,10,1,3,1,0,0,1,19,3,0,1
41,2,4769,12,12,0,3,3,0,0,1,0,9,0,0
10,1,3438,1,1,0,6,0,0,0,1,0,0,0,0
10,2,2277,0,0,0,3,0,0,0,1,0,4,12,0
24,2,4770,5,5,0,4,0,0,0,1,0,13,0,0
3,5,4771,0,0,2,11,5,4,1,1,0,9,0,0
4,2,4772,1,1,0,4,4,1,1,1,0,10,0,0
15,5,4773,7,7,0,11,3,0,1,83,0,0,0,0
27,2,4774,5,5,0,5,5,1,1,1,0,0,0,0
33,2,1043,12,12,1,9,1,0,0,1,0,0,0,1
14,1,4775,7,7,0,8,0,0,0,1,0,4,0,0
51,2,4776,5,5,0,5,5,0,1,1,0,9,0,0
58,5,4777,0,0,6,11,0,3,1,1,0,23,0,0
15,2,4778,7,7,1,1,1,0,0,1,0,35,0,0
4,2,4779,0,0,0,5,0,0,0,1,0,3,0,0
35,2,4597,1,1,0,6,0,0,1,1,0,0,0,0
27,2,4780,0,0,0,1,0,0,0,1,0,0,0,0
49,6,3441,0,0,1,1,2,2,1,1,0,7,21,0
29,2,4781,0,0,1,3,1,0,0,1,0,4,0,1
32,2,4782,15,15,0,0,3,0,0,1,0,30,0,0
17,3,4783,5,5,1,3,1,0,0,1,0,0,0,1
43,2,4784,5,5,2,0,0,0,1,1,0,0,0,0
49,2,4785,0,0,1,1,1,0,0,1,0,3,0,1
16,2,4786,8,8,1,9,1,0,0,1,0,0,0,0
49,2,4787,1,1,1,6,1,0,0,1,0,0,0,0
1,4,4788,1,1,1,1,2,1,1,1,0,0,0,1
37,5,4789,1,1,0,11,0,0,1,1,0,13,0,0
27,2,4790,5,5,1,2,1,0,0,1,0,6,0,0
22,0,4791,5,5,1,4,1,0,0,1,0,9,0,0
7,2,4792,0,0,2,1,0,0,0,1,0,0,0,1
28,4,4793,8,8,2,4,0,0,0,1,0,0,0,0
6,6,450,5,5,1,5,1,0,0,1,0,8,0,0
9,6,4794,0,0,1,0,2,0,1,1,0,7,4,0
24,2,4795,2,2,0,5,0,0,1,1,0,0,0,0
2,2,4796,5,5,1,10,1,0,0,1,0,0,0,1
26,2,4797,5,5,0,5,3,0,1,1,0,9,0,0
0,3,518,0,0,1,12,1,0,0,1,5,8,0,1
7,1,4798,5,5,0,3,3,0,1,1,0,7,0,0
15,2,2403,6,6,0,10,3,0,1,1,0,0,0,0
1,2,4799,5,5,3,4,0,0,1,1,0,0,1,0
18,0,3699,5,5,1,1,1,0,0,1,0,5,0,0
1,2,4800,7,7,4,3,4,0,1,1,0,0,0,0
50,2,849,1,1,1,6,1,0,0,1,0,13,0,0
25,3,4801,0,0,2,1,0,0,0,1,0,3,0,0
10,2,536,5,5,2,0,0,0,1,1,0,7,10,0
32,2,4802,2,2,0,2,3,0,0,1,0,30,0,0
31,1,4803,1,1,1,6,1,0,0,1,0,0,0,0
7,1,4804,5,5,1,5,1,0,0,1,0,3,0,0
58,2,4805,1,1,1,5,1,0,0,10,0,0,0,0
35,4,4806,3,3,1,3,2,0,1,1,0,0,0,1
27,2,4807,5,5,0,9,3,0,1,1,0,29,0,0
10,4,4808,6,6,0,12,0,1,0,1,0,0,0,0
11,2,4809,1,1,1,9,1,4,0,1,0,0,5,0
18,5,4810,1,1,2,11,4,0,1,1,0,9,0,0
26,2,367,0,0,0,4,3,0,1,1,0,9,0,0
4,2,4811,5,5,0,6,0,0,0,1,0,15,5,0
22,2,4812,1,1,0,0,3,0,0,1,0,0,0,0
32,2,4813,2,2,0,4,3,0,0,1,0,9,33,0
26,2,4814,5,5,0,0,3,0,1,1,0,12,0,0
37,2,4815,1,1,0,6,0,0,0,1,0,0,0,0
9,2,1578,5,5,2,10,0,0,1,1,0,0,0,0
26,2,4816,5,5,0,4,3,0,1,1,0,6,0,0
49,2,4817,5,5,1,5,1,0,0,1,0,0,0,1
37,3,4818,0,0,0,0,0,0,1,1,0,0,0,0
11,1,4819,1,1,0,7,3,0,0,1,0,0,0,0
28,2,4820,5,5,1,5,1,0,0,1,3,0,0,1
24,0,4821,0,0,0,3,3,0,1,1,0,30,0,0
19,2,4822,4,4,1,7,1,0,0,1,0,8,0,1
2,2,677,1,1,2,7,0,0,0,1,0,0,0,0
22,2,4823,1,1,0,7,5,0,0,1,0,0,0,0
53,2,4824,4,4,0,0,0,0,1,1,0,0,0,0
18,2,4825,7,7,1,5,1,0,0,1,0,0,0,0
1,2,4826,1,1,1,12,1,0,0,1,0,14,0,1
23,2,4827,9,9,1,3,1,0,0,1,0,4,0,1
29,2,63,3,3,1,1,1,0,0,1,0,4,0,1
11,2,4828,6,6,0,3,3,0,0,1,0,0,0,0
14,2,4829,2,2,1,2,1,0,0,1,0,0,5,0
11,6,4830,0,0,2,5,0,0,1,1,0,15,0,0
0,0,4831,5,5,1,12,1,0,0,1,0,0,0,0
21,2,4832,5,5,0,2,0,0,0,1,0,16,0,0
17,2,4833,5,5,1,1,1,0,0,1,0,0,0,1
13,2,4834,3,3,2,3,0,0,0,1,0,15,0,0
29,2,4835,5,5,0,5,3,0,0,1,0,4,0,0
8,6,4836,5,5,1,0,2,0,1,1,0,9,0,1
15,2,4837,4,4,4,2,5,0,0,1,0,0,25,0
39,2,2537,0,0,1,1,2,0,1,1,0,19,0,1
12,2,4838,1,1,0,7,0,0,0,1,0,8,0,0
35,2,4839,12,12,1,9,1,0,0,1,0,0,0,0
33,1,4840,5,5,1,3,1,4,0,1,0,16,0,1
59,2,4841,3,3,6,3,0,0,1,1,0,33,0,0
26,2,4842,5,5,0,5,3,0,1,1,0,39,0,0
18,1,4843,5,5,1,8,1,0,0,1,0,8,0,0
56,5,4844,3,3,2,11,0,0,0,1,0,3,0,0
10,2,4845,1,1,1,7,1,0,0,4,0,0,0,0
18,5,4846,1,1,1,11,1,0,0,1,0,0,0,0
6,2,86,8,8,1,2,1,0,0,1,0,0,0,0
39,2,4847,1,1,1,0,2,0,1,1,35,13,0,0
3,1,4848,5,5,1,8,1,0,0,1,0,3,0,0
30,2,4849,1,1,2,2,4,0,0,1,0,16,0,0
28,2,4850,0,0,1,9,1,0,0,1,0,0,15,1
26,5,4851,5,5,0,11,3,0,1,1,0,13,0,0
21,2,4852,5,5,0,4,3,0,1,1,0,0,0,0
4,2,4853,0,0,0,1,3,0,1,1,0,3,0,0
9,3,4854,3,3,2,0,0,0,0,1,30,8,0,0
31,1,4855,5,5,1,8,1,0,0,1,0,16,0,0
2,5,4856,7,7,4,11,4,0,1,1,0,13,0,0
51,2,4857,5,5,0,4,3,0,0,1,0,9,0,0
30,2,4858,5,5,0,6,4,0,0,1,55,8,4,1
13,2,4859,5,5,2,1,0,0,1,1,0,0,0,0
35,1,4860,9,9,0,3,0,0,0,1,0,0,0,1
4,2,4861,1,1,1,1,1,0,0,1,0,0,0,0
15,1,4862,0,0,0,0,0,1,1,1,0,9,0,0
9,1,4863,1,1,1,8,1,0,0,1,0,8,0,0
12,2,4864,1,1,0,6,3,0,0,1,0,0,0,0
12,2,4344,6,6,0,0,3,0,0,1,0,6,0,0
5,2,4865,11,11,1,6,1,0,0,1,0,0,0,0
0,4,4866,1,1,1,12,1,0,0,1,0,23,0,0
6,2,1481,0,0,1,6,1,0,0,1,0,0,0,0
4,5,4867,1,1,0,11,0,1,0,1,0,0,0,0
27,5,4868,4,4,0,11,3,0,1,1,0,9,0,0
21,2,4869,1,1,0,5,0,0,1,1,0,0,0,0
8,2,4870,1,1,1,7,1,0,0,1,0,0,0,0
13,2,4871,1,1,2,9,0,0,1,1,0,0,0,0
31,2,4872,8,8,0,2,3,0,0,1,0,6,5,0
19,2,4873,1,1,1,8,1,0,0,1,0,17,0,0
7,2,4874,6,6,1,12,1,0,0,1,0,0,0,1
37,2,3589,0,0,0,1,3,0,0,1,0,0,0,0
23,4,4875,0,0,1,3,1,0,0,1,0,3,0,1
50,2,4876,0,0,1,4,1,2,0,1,0,0,6,0
3,2,81,0,0,0,1,3,0,0,1,0,0,1,0
11,2,4877,1,1,0,2,3,0,0,1,0,13,0,0
18,2,1055,2,2,2,2,5,0,0,1,0,0,0,0
6,2,4878,1,1,1,1,1,0,0,1,0,0,0,0
6,2,4879,6,6,2,1,0,0,1,1,0,0,0,0
15,2,4880,15,15,0,6,0,0,0,1,0,0,0,0
33,2,4881,3,3,2,3,4,0,1,1,0,4,0,1
4,2,4882,6,6,2,0,0,0,1,1,0,0,0,0
22,2,4883,5,5,0,1,0,0,1,1,0,6,0,0
61,5,4884,11,11,1,11,1,0,0,1,0,23,5,0
21,2,4885,1,1,0,9,3,0,0,1,0,27,0,0
4,2,4886,1,1,1,9,1,0,0,35,0,0,0,0
8,2,4887,5,5,2,0,4,1,1,1,0,0,0,0
43,5,4888,5,5,3,11,0,0,0,1,0,0,0,0
10,2,4889,7,7,1,2,1,0,0,1,0,56,0,0
22,5,110,5,5,0,11,3,0,0,1,0,0,11,0
18,2,4890,8,8,1,9,1,0,0,1,0,0,4,1
11,2,4891,0,0,0,4,3,0,0,1,0,0,0,0
15,2,4892,0,0,1,1,2,0,1,1,0,6,0,1
21,2,4893,1,1,0,4,3,0,0,1,0,6,0,0
10,2,349,3,3,0,3,0,0,0,1,0,3,0,1
51,2,4894,1,1,0,6,3,0,0,1,0,7,0,0
14,4,4895,1,1,1,7,1,0,0,1,0,3,0,0
6,2,4896,0,0,2,1,4,1,1,1,0,0,0,0
18,2,4897,5,5,1,2,1,0,0,1,1,0,0,0
2,2,4898,1,1,0,5,3,0,1,1,0,0,0,0
35,2,4899,1,1,1,2,1,1,0,1,0,9,0,0
39,2,2044,1,1,1,3,1,3,0,1,0,17,0,1
17,2,4900,5,5,0,4,0,0,1,1,0,0,0,0
21,4,4885,1,1,0,6,3,0,0,1,0,0,0,0
32,8,4901,12,12,0,11,3,0,0,1,0,0,0,0
52,2,4902,1,1,1,6,1,0,0,1,0,0,0,0
4,1,4693,1,1,0,6,3,0,0,1,0,0,0,0
16,1,4903,1,1,1,5,1,0,0,1,0,0,0,0
6,4,4229,11,11,1,4,1,0,0,1,0,0,0,0
15,2,4904,0,0,0,3,3,0,0,1,0,20,0,0
41,2,4905,12,12,0,5,3,0,0,1,0,9,0,0
30,6,4906,0,0,1,5,1,0,0,1,0,8,0,1
10,2,4907,5,5,1,7,1,1,0,1,0,7,0,0
53,4,4908,3,3,1,1,1,0,0,20,0,8,0,1
15,2,4909,1,1,0,12,5,0,0,1,0,0,0,0
37,2,4910,7,7,1,5,1,0,0,1,0,7,0,0
31,2,4911,1,1,1,6,1,0,0,1,0,0,0,0
42,2,4912,5,5,1,12,1,1,0,1,0,0,4,1
8,3,4913,0,0,0,1,0,1,1,1,0,0,0,0
16,2,4914,7,7,1,6,1,0,0,1,0,55,0,0
58,2,4915,3,3,4,3,0,0,1,1,0,0,0,1
34,2,4916,8,8,1,7,1,0,0,1,0,0,0,0
19,2,4917,1,1,1,5,1,0,0,1,0,0,0,0
9,2,4918,0,0,1,1,2,1,1,1,0,4,0,1
51,2,4919,0,0,0,0,0,0,1,1,0,9,0,0
51,2,4920,5,5,1,5,1,0,0,1,0,3,0,0
22,5,4921,5,5,0,11,3,0,1,1,0,6,0,0
21,5,4922,1,1,0,11,0,1,1,1,0,0,0,0
43,2,4923,4,4,2,2,0,0,0,1,0,0,7,1
11,0,4924,1,1,1,1,1,0,0,1,0,0,0,0
27,2,4925,1,1,1,0,2,0,1,1,0,0,0,0
18,2,4926,0,0,2,10,4,0,0,78,0,0,11,1
9,1,4927,1,1,1,5,1,0,0,1,0,30,0,0
8,2,4928,15,15,2,4,4,0,1,1,0,49,0,0
8,2,4929,1,1,1,9,2,0,1,1,0,16,0,0
58,2,4930,0,0,6,0,0,0,1,1,0,13,0,0
31,0,4931,7,7,0,10,0,0,1,1,31,41,0,0
16,0,4932,0,0,1,3,1,0,0,1,0,0,0,0
24,2,4933,0,0,0,0,0,2,1,1,0,33,37,0
41,2,4934,2,2,0,4,3,0,0,1,0,13,0,0
11,1,4935,0,0,0,0,3,0,0,1,56,0,0,1
18,2,4936,4,4,2,6,0,0,0,1,0,3,0,0
12,2,4937,1,1,2,4,4,4,1,1,0,25,0,0
1,6,4938,0,0,1,1,1,0,0,7,0,8,0,1
15,2,1994,1,1,0,7,5,0,0,1,0,0,4,0
51,4,4939,3,3,3,3,0,0,1,1,0,0,0,0
12,2,3232,0,0,1,1,1,0,0,1,0,0,0,0
31,2,4940,7,7,1,6,1,0,0,1,0,4,0,0
28,2,4941,5,5,1,3,1,0,0,1,0,0,0,1
53,2,222,3,3,0,1,0,1,0,1,0,4,0,1
18,2,4942,7,7,2,3,4,0,1,1,0,0,0,1
8,1,4943,5,5,1,5,1,1,0,1,0,8,0,1
52,2,4944,1,1,2,5,0,0,1,1,0,37,0,0
26,2,4945,7,7,1,0,5,0,1,1,37,0,0,0
46,4,4946,3,3,6,3,0,0,1,1,0,0,0,0
24,2,4947,7,7,0,4,3,0,0,1,0,6,0,0
1,4,4948,1,1,2,0,0,0,1,1,0,0,0,0
5,2,4949,5,5,1,5,1,0,0,1,0,3,0,1
11,2,4310,1,1,0,0,3,2,1,1,0,0,37,0
61,2,4950,1,1,1,4,1,0,0,1,0,6,0,0
38,2,4951,5,5,1,5,1,0,0,1,57,20,0,0
19,2,4822,5,5,1,6,1,0,0,1,0,15,0,1
4,2,4952,1,1,1,7,1,0,0,1,35,0,0,0
23,2,4323,1,1,1,8,1,3,0,1,0,0,0,0
58,1,4953,5,5,1,8,1,0,0,1,0,9,0,0
0,2,4954,0,0,0,3,0,0,1,1,0,74,0,0
39,0,4955,5,5,2,4,4,1,1,1,0,0,0,0
12,2,1320,0,0,0,4,0,2,0,1,0,0,6,0
14,2,4956,0,0,1,1,1,0,0,1,12,3,0,1
0,2,4957,1,1,0,2,5,0,0,1,0,0,0,0
31,0,4958,3,3,1,0,1,0,0,1,0,26,0,0
24,2,4959,1,1,1,9,1,0,0,1,0,0,0,0
3,2,4960,0,0,2,5,0,0,1,52,0,15,0,1
34,2,4961,7,7,1,6,1,0,0,1,0,29,0,0
49,2,4962,5,5,1,4,2,0,1,1,0,0,0,1
29,2,4963,10,10,2,3,0,0,1,66,0,55,0,0
20,0,4964,1,1,2,0,0,0,1,1,0,0,0,0
37,2,4965,0,0,0,0,3,1,1,1,0,0,0,0
7,2,4966,4,4,3,9,0,2,1,1,0,6,28,0
0,2,4967,0,0,0,3,0,0,0,1,0,0,0,1
23,3,4968,5,5,1,1,1,0,0,8,0,0,0,1
5,2,4969,5,5,1,6,1,0,0,1,0,3,0,0
39,2,4970,1,1,2,0,3,0,0,1,0,0,0,0
18,5,4971,1,1,0,11,0,0,1,1,0,52,0,0
34,2,4972,11,11,1,6,2,0,1,1,0,3,14,0
18,2,4973,15,15,1,6,2,0,1,1,0,4,0,0
39,2,515,1,1,1,1,1,1,0,1,0,4,0,0
25,2,95,0,0,1,5,1,0,0,1,0,0,0,0
12,2,712,1,1,2,9,3,0,0,1,0,4,0,0
32,5,4974,12,12,0,11,3,0,0,1,0,0,0,0
22,2,4975,5,5,0,4,3,0,1,1,0,19,0,0
18,2,4976,1,1,0,7,3,2,0,1,0,8,0,0
21,2,4977,1,1,0,2,3,0,1,1,0,13,0,0
26,2,4978,1,1,0,5,3,0,1,1,0,0,4,0
