951,1063,153,153,9,1,1,14,91,0
951,1070,69,69,1,1,1,0,621,0
951,1185,174,174,7,1,1,5,445,0
951,1138,21,21,0,1,1,5,1893,0
951,1361,1,1,6,1,1,5,6508,0
951,1079,91,91,6,0,1,1,1953,0
951,1244,18,18,6,1,0,11,402,0
951,1151,26,26,6,1,1,5,784,0
951,1089,60,60,1,1,0,7,1209,0
951,1112,15,15,58,0,1,0,12303,0
951,1430,1,1,1,1,0,14,712,0
951,1291,62,62,6,1,0,5,68,0
951,1063,44,44,2,1,1,10,11,2
951,1030,24,24,1,1,1,0,11,2
951,1214,120,120,6,1,1,7,11,2
951,1105,47,47,2,0,1,6,11,3
951,1185,145,145,2,1,1,0,11,3
951,1047,50,50,9,1,1,0,11,3
951,1063,44,44,52,1,1,10,11,3
951,1291,20,20,3,1,1,5,11,3
951,1440,9,9,9,0,1,1,11,3
951,1272,145,145,2,1,1,5,11,3
951,1138,48,48,11,0,0,6,11,3
951,1128,134,134,1,1,1,14,11,3
951,1436,60,60,102,0,0,12,11,3
951,1148,36,36,9,0,0,9,11,3
951,1423,69,69,2,0,1,1,11,3
951,1266,29,29,13,1,1,7,11,3
951,1412,0,0,1,1,1,7,11,3
951,1395,9,9,9,0,1,1,11,3
951,1425,31,31,20,0,0,12,11,3
951,1317,81,81,2,1,1,0,11,3
951,1393,10,10,11,0,1,1,11,3
951,1089,6,6,1,1,1,15,11,3
951,1177,32,32,17,1,0,8,11,3
951,1063,8,8,11,1,1,12,11,3
951,1105,32,32,5,1,1,18,11,3
951,1138,7,7,0,1,1,5,11,3
951,1158,145,145,2,1,1,7,11,3
951,1385,60,60,13,0,1,0,11,3
951,1436,48,48,40,0,1,12,11,3
951,1326,3,3,0,1,0,0,11,3
951,1436,222,222,8,0,1,0,11,3
951,1244,7,7,2,1,1,0,11,3
951,1121,78,78,9,1,0,7,11,3
951,1423,16,16,0,1,1,7,11,3
951,1131,51,51,1,1,1,12,11,3
951,1105,89,89,9,1,1,11,11,3
951,14,23,23,1,0,0,1,7,2
951,14,3,3,1,1,1,5,7,2
951,1344,105,105,11,0,1,1,1,1
951,1337,0,0,0,0,1,1,1,1
951,1131,22,22,6,0,1,1,1,1
951,1092,104,104,11,1,1,7,12304,1
951,1380,119,119,10,1,1,0,63,1
951,1092,90,90,14,1,1,7,251,1
951,1325,15,15,2,0,0,6,12305,1
951,1427,116,116,15,0,1,1,8655,1
951,1216,10,10,11,1,1,6,12306,1
951,889,46,46,1,0,0,14,29,1
951,1055,31,31,2,1,0,14,18,1
952,635,72,72,13,1,1,11,11,3
952,1089,50,50,9,1,1,5,12307,1
953,1121,31,31,2,1,1,5,11,2
953,671,6,6,8,0,0,6,12308,1
954,671,48,48,1,0,0,5,1,0
954,1070,47,47,11,1,1,26,1,0
954,1105,41,41,2,1,1,5,11,3
954,1105,38,38,9,1,1,12,11,3
954,1091,83,83,11,1,1,6,11,3
955,1440,46,46,8,0,0,0,17,0
955,1427,23,23,2,1,1,26,1511,0
955,1145,41,41,2,0,0,9,18,0
955,1055,31,31,14,1,1,7,230,0
955,1121,36,36,1,0,1,15,7611,0
955,1148,306,306,14,1,1,0,12309,0
955,1138,88,88,8,1,0,7,202,0
955,1070,41,41,2,1,1,5,2553,0
955,1291,49,49,0,1,1,0,387,0
955,1092,54,54,2,0,1,15,50,0
955,1185,92,92,6,0,1,1,18,0
955,1158,31,31,9,0,0,6,12310,0
955,1089,40,40,5,1,0,0,514,0
955,1089,51,51,10,1,1,8,12216,0
955,1128,44,44,9,0,0,0,9899,0
955,1079,38,38,11,0,0,6,12311,0
955,1389,157,157,11,0,1,0,1,0
955,1048,4,4,42,1,1,2,17,0
955,1119,31,31,14,1,1,12,11,2
955,635,62,62,14,1,0,11,11,2
955,1089,146,146,5,1,1,5,11,2
955,1119,147,147,11,1,1,0,11,2
955,917,0,0,2,1,1,14,7,3
955,1220,10,10,11,0,1,0,11,3
955,1158,266,266,1,7,2,5,11,3
955,1148,93,93,52,1,1,6,11,3
955,1337,15,15,9,1,1,0,11,3
955,1119,31,31,2,1,1,0,11,3
955,1148,9,9,9,1,1,7,11,3
955,1092,55,55,8,0,1,1,11,3
955,1434,15,15,2,1,1,5,11,3
955,1128,41,41,2,0,0,5,11,3
955,1395,6,6,8,1,1,0,11,3
955,1131,223,223,8,1,1,5,11,3
955,1291,143,143,15,1,1,5,11,3
955,1185,233,233,8,1,1,0,11,3
955,1119,29,29,13,1,1,7,11,3
955,1055,51,51,13,1,1,0,11,3
955,1185,233,233,8,1,1,0,11,3
955,1119,31,31,3,1,1,6,11,3
955,1119,15,15,11,0,1,1,11,3
955,1047,68,68,5,1,1,0,11,3
955,1128,6,6,2,1,0,0,11,3
955,1440,31,31,14,1,1,0,11,3
955,1131,230,230,1,1,1,5,11,3
955,1435,60,60,4,1,1,12,11,3
955,882,4,4,9,1,1,0,11,3
955,1402,13,13,9,1,1,0,11,3
955,14,12,12,1,1,1,8,7,2
955,635,12,12,1,0,0,6,7,2
955,1432,12,12,1,1,1,15,7,2
955,1054,12,12,1,0,5,1,7,2
955,1403,153,153,5,1,1,12,12312,1
955,1134,6,6,9,1,1,15,1078,1
955,1047,0,0,0,1,0,12,8412,1
955,1119,43,43,11,0,0,6,12313,1
955,1048,41,41,1,1,1,0,127,1
955,1191,68,68,11,0,0,5,12314,1
956,1033,44,44,1,1,0,7,1229,0
956,635,79,79,8,1,1,0,3052,0
956,1432,69,69,13,0,1,0,978,0
956,1065,32,32,8,0,1,15,12315,0
956,1052,51,51,6,1,1,6,12316,0
956,635,43,43,0,0,0,5,46,0
956,1064,61,61,8,1,1,0,12317,0
956,1074,104,104,11,1,1,2,8617,0
956,1169,73,73,9,0,1,5,885,0
956,1436,174,174,5,1,1,15,885,0
956,1055,0,0,2,1,1,0,12318,0
956,1105,23,23,9,0,1,0,819,0
956,1191,9,9,9,1,1,0,1,0
956,1047,34,34,6,1,1,11,17,0
956,1081,23,23,5,0,1,15,99,0
956,1081,35,35,0,0,0,5,342,0
956,1151,44,44,8,0,0,5,54,0
956,1337,29,29,11,0,1,1,28,0
956,1081,39,39,8,1,1,15,250,0
956,1158,39,39,8,1,1,5,17,0
956,1420,64,64,9,1,1,15,239,0
956,635,31,31,2,0,1,1,1,0
956,1092,31,31,14,0,0,6,12319,0
956,1413,32,32,5,0,2,12,12320,0
956,1131,72,72,9,0,0,1,3114,0
956,1399,20,20,10,1,1,0,92,0
956,1070,110,110,50,1,0,7,1413,0
956,1362,7,7,6,1,1,8,73,0
956,1119,14,14,2,1,0,0,12321,0
956,1121,34,34,6,1,1,5,12322,0
956,1389,25,25,49,0,1,1,854,0
956,635,19,19,6,1,1,5,11,2
956,1148,55,55,1,1,0,11,11,2
956,1047,63,63,13,1,1,2,11,2
956,671,147,147,1,1,1,5,11,2
956,1089,47,47,1,1,1,0,11,3
956,1086,31,31,11,1,1,12,11,3
956,1425,48,48,1,1,1,5,11,3
956,1074,51,51,11,1,1,5,11,3
956,1139,190,190,5,1,1,0,11,3
956,1145,33,33,57,0,1,0,11,3
956,1070,6,6,11,1,0,7,11,3
956,1138,6,6,5,1,1,12,11,3
956,1089,69,69,13,1,1,0,11,3
956,211,14,14,8,0,1,1,11,3
956,1169,34,34,6,0,1,0,11,3
956,1111,20,20,12,1,0,7,11,3
956,1395,62,62,25,0,1,0,11,3
956,1105,125,125,1,0,1,12,11,3
956,1055,62,62,6,0,0,5,11,3
956,1151,31,31,14,1,1,12,11,3
956,1434,32,32,11,1,1,7,11,3
956,1111,78,78,8,0,1,1,11,3
956,1105,46,46,1,1,0,0,11,3
956,1091,99,99,6,0,1,5,11,3
956,1063,49,49,0,0,1,15,11,3
956,1048,34,34,1,0,1,0,11,3
956,1134,25,25,2,1,1,26,11,3
956,1105,34,34,14,1,1,12,11,3
956,1145,297,297,11,1,1,7,11,3
956,1048,224,224,5,1,1,7,11,3
956,1441,1,1,27,1,1,12,11,3
956,1105,64,64,9,1,1,7,11,3
956,658,32,32,2,0,1,1,11,3
956,1059,36,36,9,1,0,2,11,3
956,1119,23,23,86,1,1,18,11,3
956,1191,46,46,5,1,1,12,11,3
956,1052,235,235,5,1,1,18,11,3
956,1105,34,34,6,1,1,11,11,3
956,1121,47,47,5,1,1,0,11,3
956,1089,47,47,8,0,1,19,11,3
956,1138,145,145,2,1,1,0,11,3
956,1435,31,31,1,1,1,0,11,3
956,635,103,103,2,0,0,1,11,3
956,1327,10,10,11,0,1,15,11,3
956,1111,1,1,14,1,1,7,11,3
956,1119,32,32,1,0,0,6,11,3
956,1398,0,0,2,1,1,6,11,3
956,1399,20,20,1,0,1,0,11,3
956,973,16,16,2,0,1,1,11,3
956,1111,81,81,9,0,1,0,11,3
956,1052,19,19,9,1,1,6,11,3
956,1421,18,18,42,1,1,12,11,3
956,1440,269,269,2,1,1,6,11,3
956,1124,7,7,6,1,1,0,11,3
956,1089,48,48,9,1,1,7,11,3
956,1119,22,22,9,1,0,7,11,3
956,1151,59,59,15,0,1,1,11,3
956,1355,20,20,9,1,1,0,11,3
956,1275,1,1,19,0,1,1,11,3
956,635,15,15,26,1,0,6,11,3
956,1089,49,49,0,1,1,12,11,3
956,1440,6,6,7,0,1,6,11,3
956,1412,44,44,11,0,1,1,11,3
956,1086,62,62,18,1,1,12,11,3
956,969,31,31,11,1,1,5,11,3
956,1047,47,47,11,1,1,12,11,3
956,1321,0,0,0,0,1,1,11,3
956,635,9,9,5,1,1,0,11,3
956,1425,33,33,4,1,1,0,11,3
956,1291,38,38,27,0,1,8,11,3
956,1185,12,12,1,0,0,1,7,2
956,14,4,4,11,1,1,12,7,2
956,1052,12,12,1,0,0,5,7,2
956,1105,12,12,1,1,1,11,7,2
956,1055,12,12,1,1,1,15,7,2
956,14,12,12,1,0,1,1,7,2
956,1089,12,12,1,1,1,5,7,2
956,1269,12,12,1,1,1,5,7,2
956,1136,104,104,11,1,1,0,7,2
956,14,12,12,1,1,1,0,7,2
956,1151,143,143,11,1,1,5,365,1
956,1151,54,54,6,1,1,5,235,1
956,1121,44,44,5,1,1,6,12323,1
956,1055,31,31,1,1,1,0,12324,1
956,1151,4,4,52,1,1,0,419,1
956,1266,62,62,14,0,1,0,6,1
956,1216,32,32,2,1,1,0,9149,1
956,1119,47,47,9,1,1,0,2235,1
956,1440,91,91,2,1,1,6,12030,1
956,1131,10,10,1,0,0,1,12325,1
956,1086,59,59,42,1,1,12,12326,1
956,1191,3,3,1,1,0,11,2366,1
956,1440,44,44,1,1,1,12,9018,1
956,1079,9,9,9,0,0,6,12327,1
956,1266,0,0,0,1,1,7,830,1
956,1430,6,6,5,0,1,1,1,1
956,1131,115,115,9,0,0,1,91,1
956,1089,78,78,13,1,0,0,12328,1
956,1158,39,39,1,0,0,8,1283,1
956,1086,0,0,0,1,1,0,119,1
956,1171,143,143,11,1,1,5,12329,1
956,1158,25,25,11,1,1,0,3694,1
956,1092,31,31,1,1,1,14,822,1
956,1151,41,41,2,1,1,12,12330,1
956,1421,60,60,11,1,1,12,12331,1
957,1148,8,8,1,1,1,15,92,0
957,1411,31,31,6,1,1,12,12332,0
957,1059,1,1,14,1,1,0,3045,0
957,1059,3,3,2,1,1,0,1091,0
957,1440,49,49,0,1,1,7,11,2
957,316,50,50,9,0,1,1,11,3
957,1302,72,72,3,1,0,7,11,3
957,1069,10,10,11,0,1,15,11,3
957,1440,31,31,23,0,1,1,11,3
957,1089,91,91,8,1,1,0,11,3
957,1070,49,49,0,1,1,12,11,3
957,1052,139,139,0,1,1,12,11,3
957,1121,3,3,2,1,1,7,11,3
957,1089,34,34,6,1,1,5,11,3
957,1091,49,49,0,1,1,6,11,3
957,14,12,12,1,2,5,5,7,2
957,1059,51,51,13,1,1,115,12333,1
957,1089,4,4,7,1,1,0,12334,1
957,1063,31,31,2,1,1,0,12335,1
958,1139,21,21,4,1,1,7,17,0
958,1240,39,39,8,1,1,6,11,2
958,1087,63,63,0,1,1,5,11,2
958,1080,147,147,2,1,1,7,11,2
958,1059,99,99,11,0,1,19,11,3
958,1050,24,24,0,1,1,7,11,3
958,1366,49,49,0,0,1,1,11,3
958,1138,89,89,42,1,1,2,11,3
958,1128,60,60,13,1,1,12,11,3
958,1101,47,47,0,1,1,0,11,3
958,1052,10,10,11,0,1,1,11,3
958,1201,12,12,1,1,1,12,7,2
958,671,12,12,1,1,1,0,7,2
958,1069,12,12,1,1,1,21,7,2
958,671,74,74,5,1,0,2,12336,1
958,1089,49,49,0,1,1,14,350,1
959,1119,37,37,5,1,1,12,11,3
960,1185,61,61,2,1,1,0,763,0
961,1055,153,153,0,1,1,5,12337,0
961,1086,17,17,11,0,1,1,7750,0
961,1442,47,47,20,1,1,0,11,2
961,1051,139,139,9,1,1,0,11,3
961,1059,47,47,2,1,1,12,11,3
961,1081,31,31,11,0,1,1,11,3
961,1101,29,29,11,1,1,0,11,3
961,1145,10,10,11,1,1,0,11,3
961,1443,41,41,2,0,1,15,11,3
961,1101,128,128,9,1,1,12,11,3
961,1148,20,20,3,1,1,5,12338,1
961,1442,34,34,6,1,1,0,7682,1
962,635,306,306,1,1,0,1,33,0
962,1423,15,15,3,0,0,1,17,0
962,1269,79,79,0,1,1,0,258,0
962,569,113,113,8,0,0,7,12339,0
962,1436,43,43,9,0,1,0,68,0
962,1171,20,20,52,0,1,1,7621,0
962,1059,49,49,1,1,1,15,50,0
962,1048,47,47,1,0,0,0,633,0
962,1063,15,15,9,0,0,6,33,0
962,1048,123,123,11,1,1,0,28,0
962,1063,190,190,1,1,0,0,312,0
962,1070,34,34,6,0,1,1,28,0
962,635,155,155,5,0,0,3,780,0
962,1105,7,7,6,1,1,15,4118,0
962,1419,301,301,1,1,1,5,37,0
962,1216,4,4,12,1,0,5,252,0
962,1069,1,1,14,0,0,7,12340,0
962,1086,37,37,5,0,0,8,339,0
962,871,0,0,33,1,1,5,1209,0
962,1092,15,15,11,0,1,0,2220,0
962,1054,20,20,13,1,1,15,6213,0
962,1119,64,64,11,1,1,6,52,0
962,1059,68,68,6,1,1,15,46,0
962,1092,68,68,1,0,1,1,3763,0
962,1089,46,46,8,1,1,11,1,0
962,1414,48,48,15,0,1,15,46,0
962,1121,10,10,11,0,1,6,11745,0
962,1151,91,91,29,1,1,15,12341,0
962,1444,10,10,11,1,1,0,91,0
962,1445,35,35,8,0,1,1,40,0
962,1446,2,2,2,1,1,15,1921,0
962,1128,46,46,8,1,1,0,11,2
962,1134,59,59,25,1,1,15,11,2
962,1064,147,147,1,1,0,7,11,2
962,1158,120,120,11,1,1,7,11,2
962,1052,34,34,14,1,0,11,11,3
962,1105,20,20,3,1,1,0,11,3
962,1362,49,49,1,0,1,1,11,3
962,661,87,87,14,0,1,0,11,3
962,1089,41,41,2,0,1,1,11,3
962,1030,83,83,1,1,1,12,11,3
962,1121,31,31,2,1,1,5,11,3
962,1070,25,25,10,1,0,7,11,3
962,1128,23,23,1,0,0,6,11,3
962,1063,41,41,42,7,1,0,11,3
962,1089,31,31,2,0,1,1,11,3
962,1070,55,55,11,1,1,12,11,3
962,1063,34,34,6,1,1,7,11,3
962,1419,8,8,6,1,1,14,11,3
962,1269,20,20,2,0,0,6,11,3
962,1049,271,271,1,1,1,0,11,3
962,1091,208,208,11,1,1,0,11,3
962,1427,10,10,9,1,1,15,11,3
962,1417,62,62,27,0,1,0,11,3
962,1435,44,44,11,1,1,6,11,3
962,671,10,10,1,1,1,7,11,3
962,1158,91,91,0,1,1,0,11,3
962,1151,28,28,6,0,1,1,11,3
962,1191,9,9,9,0,1,5,11,3
962,1052,39,39,102,0,1,18,11,3
962,1128,49,49,0,0,1,1,11,3
962,1169,59,59,9,1,0,7,11,3
962,1089,1,1,11,0,1,1,11,3
962,1102,44,44,6,0,0,0,11,3
962,1070,31,31,2,1,1,7,11,3
962,1325,26,26,4,1,1,5,11,3
962,1240,3,3,2,0,1,0,11,3
962,1438,60,60,11,0,1,1,11,3
962,1332,8,8,6,1,0,12,11,3
962,1442,176,176,11,1,1,18,11,3
962,1101,0,0,1,1,1,12,11,3
962,1091,54,54,0,1,1,8,11,3
962,1431,44,44,2,1,1,7,11,3
962,1134,77,77,10,0,1,1,11,3
962,1438,65,65,2,1,1,0,11,3
962,1131,13,13,11,1,1,12,11,3
962,1079,140,140,1,0,1,0,11,3
962,1138,48,48,10,1,1,7,11,3
962,1119,15,15,11,1,1,5,11,3
962,1063,47,47,42,1,1,0,11,3
962,1412,143,143,15,1,1,15,11,3
962,1111,43,43,8,1,1,12,11,3
962,1063,145,145,34,1,1,12,11,3
962,1169,6,6,85,0,1,0,11,3
962,1191,19,19,9,1,1,16,11,3
962,1222,36,36,9,1,1,0,11,3
962,1447,6,6,36,1,0,7,11,3
962,1448,23,23,11,1,0,0,11,3
962,1449,6,6,1,1,1,116,11,3
962,1138,12,12,1,1,1,21,7,2
962,1191,43,43,6,1,1,5,1,1
962,1134,46,46,0,1,1,12,177,1
962,1169,56,56,11,0,1,1,50,1
962,1421,11,11,5,1,1,0,52,1
962,1063,8,8,9,0,0,0,4952,1
962,1434,31,31,6,0,1,5,8117,1
962,1048,68,68,6,1,1,0,419,1
962,635,37,37,9,1,1,6,12342,1
962,1092,77,77,1,1,1,6,11354,1
962,1119,15,15,9,1,1,0,59,1
962,1105,221,221,1,0,1,1,1,1
962,1091,8,8,10,1,1,0,46,1
962,1432,53,53,11,0,1,1,1,1
962,1128,200,200,52,1,1,18,7130,1
962,1070,1,1,14,1,1,12,12343,1
962,671,31,31,14,1,1,12,105,1
962,1291,46,46,9,0,0,6,5722,1
962,1435,139,139,1,1,0,12,12344,1
962,1087,1,1,14,1,1,12,12345,1
963,1021,37,37,13,0,1,1,1,0
963,1064,37,37,3,0,0,8,12346,0
963,635,31,31,14,1,1,15,3651,0
963,1079,31,31,14,1,1,15,3059,0
963,1105,68,68,2,0,1,1,33,0
963,1240,0,0,44,0,0,1,33,0
963,635,32,32,1,0,0,12,12347,0
963,1101,8,8,10,1,1,15,12046,0
963,1091,117,117,1,0,0,2,524,0
963,1091,1,1,14,1,1,15,12348,0
963,1101,232,232,11,0,1,1,12349,0
963,1074,40,40,9,1,1,15,12350,0
963,1119,69,69,13,1,0,12,12351,0
963,1442,34,34,6,1,1,11,45,0
963,635,37,37,2,1,1,15,2815,0
963,1068,11,11,8,1,1,15,639,0
963,1050,28,28,11,0,0,0,669,0
963,1070,91,91,8,1,1,15,46,0
963,1059,118,118,9,1,1,11,33,0
963,1119,4,4,1,1,1,15,12352,0
963,1089,41,41,2,1,1,7,25,0
963,1059,80,80,1,0,0,1,66,0
963,635,46,46,29,1,1,15,28,0
963,1135,10,10,2,1,1,26,2261,0
963,1435,6,6,2,1,1,5,1091,0
963,1131,60,60,11,1,1,5,12353,0
963,1105,57,57,57,0,0,0,12354,0
963,1063,34,34,6,7,0,0,1194,0
963,635,8,8,0,0,1,1,12355,0
963,1243,1,1,14,0,1,0,9142,0
963,1408,7,7,5,1,1,15,6327,0
