252,473,51,51,9,1,1,5,7,2
252,303,31,31,2,1,1,5,11,2
252,475,17,17,1,1,0,1,7,2
252,436,12,12,8,3,0,8,7,2
252,463,20,20,13,0,1,0,7,2
252,478,119,119,11,1,1,1,11,2
252,473,88,88,1,1,0,18,7,2
252,459,39,39,1,1,0,5,11,3
252,436,20,20,1,1,1,10,2319,3
252,453,31,31,14,1,1,0,7,3
252,452,49,49,1,1,0,5,11,3
252,447,20,20,12,0,1,15,11,3
252,403,32,32,1,0,1,15,11,3
252,413,153,153,9,1,1,0,11,3
252,472,32,32,1,1,1,12,11,3
252,469,12,12,2,1,1,7,11,3
252,460,39,39,8,0,1,0,11,3
252,459,47,47,1,0,0,8,11,3
252,451,145,145,8,1,1,12,491,3
252,346,145,145,5,0,1,1,11,3
252,461,47,47,1,0,1,0,11,3
252,465,0,0,8,0,1,0,11,3
252,414,60,60,11,1,1,16,11,3
252,473,32,32,5,1,1,0,11,3
252,462,8,8,1,0,0,1,11,3
252,372,32,32,11,0,1,15,11,3
252,387,53,53,2,1,1,7,11,3
252,442,12,12,6,1,0,11,7,3
252,472,0,0,9,0,0,2,11,3
252,325,32,32,9,0,1,1,11,3
252,330,31,31,1,0,0,7,11,3
252,476,31,31,2,2,1,5,11,3
252,298,51,51,6,1,1,12,11,3
252,460,68,68,9,0,1,15,11,3
252,218,12,12,1,1,1,0,11,3
252,439,12,12,1,1,1,7,11,3
252,400,15,15,2,1,1,0,11,3
252,476,2,2,2,1,0,6,11,3
252,460,145,145,1,1,0,8,11,3
252,450,12,12,13,2,1,0,11,3
252,290,48,48,0,1,1,7,11,3
252,461,12,12,1,0,1,15,11,3
252,466,68,68,2,1,1,7,11,3
252,469,12,12,1,0,0,12,11,3
252,426,20,20,13,0,1,1,11,3
252,421,180,180,1,0,0,6,11,3
252,421,50,50,1,1,1,0,11,3
252,454,44,44,1,1,1,0,11,3
252,436,12,12,1,1,1,0,11,3
252,438,46,46,8,2,1,1,7,3
252,464,3,3,0,0,1,15,11,3
252,459,1,1,10,0,1,15,11,3
252,466,23,23,5,0,1,1,11,3
252,451,6,6,1,0,1,0,11,3
252,317,48,48,1,0,1,0,609,3
252,466,27,27,2,2,1,1,11,3
252,298,7,7,1,0,1,1,11,3
252,457,132,132,1,1,0,10,11,3
252,446,31,31,2,1,1,5,11,3
252,475,12,12,5,0,1,1,11,3
252,434,34,34,13,1,1,2,11,3
252,472,12,12,1,1,1,0,11,3
252,472,15,15,2,1,0,12,11,3
252,430,8,8,10,2,1,1,11,3
252,472,41,41,18,1,1,12,11,3
252,290,15,15,7,2,1,0,11,3
252,442,31,31,1,1,1,7,11,3
252,466,12,12,14,1,1,7,11,3
252,458,48,48,5,1,0,5,83,3
252,479,48,48,1,1,0,0,11,3
252,457,155,155,1,0,1,1,11,3
252,427,12,12,1,2,1,1,11,3
252,445,3,3,5,2,1,0,11,3
252,402,31,31,1,0,1,0,11,3
252,476,12,12,1,1,2,0,7,2
252,14,12,12,2,0,1,1,7,2
252,431,12,12,1,1,1,7,7,2
252,455,12,12,2,0,2,14,7,2
252,14,12,12,6,1,1,0,7,2
252,449,12,12,1,0,1,5,7,2
252,472,9,9,1,0,1,1,7,2
252,290,12,12,1,1,1,5,7,2
252,259,12,12,1,2,1,1,7,2
252,361,31,31,2,0,1,1,7,2
252,469,12,12,1,1,1,0,7,2
252,442,12,12,1,0,1,1,7,2
252,441,12,12,14,0,1,15,7,2
252,14,99,99,9,2,1,5,7,2
252,381,12,12,1,1,2,0,7,2
252,476,10,10,9,1,1,14,7,2
252,290,12,12,2,1,1,12,7,2
252,14,12,12,1,1,1,0,7,2
252,462,12,12,1,0,1,18,7,2
252,457,46,46,1,1,1,8,6,1
252,298,31,31,2,1,0,12,2320,1
252,446,35,35,2,0,1,1,2321,1
252,421,29,29,8,1,1,12,2322,1
252,455,88,88,11,2,1,1,2323,1
252,421,46,46,7,2,1,1,1346,1
252,431,10,10,2,0,1,0,34,1
