22054,22055,5,22002,5,72,5,22056,22057,22058,22059,4171,22060,22061,22008,5,22062,22063,22064,22065,22066,5,5,22067,5,22015,22016,22017,5,20942,5,5,5,22018,5,5,22054,5,5,5,5,22054,5,5,5,22068,5,5,5,22020,5,22069,5,22022,22070,5,5,9947,5,5,5,5,5,22071,5,5,5,5,5,5,22072,5,5,5,5,5,5,5,5,5,22073,5,918,5,22028,920,5,22029,5,22030,22031,22074,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22075,22076,5,22002,5,72,5,22077,22078,22079,22080,2478,4152,4153,22008,5,22081,22082,22083,22043,22084,5,5,22085,5,22015,22016,22017,5,20942,5,5,5,22018,5,5,22075,22086,5,5,5,22075,5,5,5,22087,5,5,5,22020,5,22048,5,22022,22070,5,5,9947,5,5,5,5,5,22071,5,373,5,5,5,5,22088,5,5,5,5,5,5,5,5,22089,22090,5,918,5,22028,920,5,22029,5,22030,22031,22091,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22092,22093,22094,22002,5,72,5,22095,22096,22097,22098,17119,22099,4193,22008,5,22100,22101,22102,22043,22103,5,5,22104,5,22015,22016,22017,5,20942,5,5,5,22018,5,5,22092,22105,5,5,5,5,5,5,5,22106,5,5,5,22020,5,22048,5,22022,22107,5,5,9947,5,5,5,5,5,22024,5,373,5,5,5,5,22108,5,5,5,5,5,5,5,5,22109,22110,5,918,5,22028,920,5,22029,5,22030,22031,22111,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22112,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22113,22114,22115,22002,5,72,5,22116,11362,22117,22118,1656,22119,4193,22008,5,22120,22121,22122,22043,22123,5,5,22124,5,22015,22016,22017,5,20942,5,5,5,22018,5,5,22113,22125,5,5,5,22113,5,5,5,22126,5,5,5,22020,5,22048,5,22022,22107,5,5,9947,5,5,5,5,5,22024,5,373,5,5,5,5,22127,5,5,5,5,5,5,5,5,22128,5,5,918,5,22028,920,5,22029,5,22030,22031,22111,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22129,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22130,22131,22132,22133,5,72,5,22134,2118,22135,22136,14773,22137,18360,22138,5,22139,22140,22141,22142,22143,5,5,22144,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22130,22149,5,5,5,22130,5,5,5,22150,5,5,5,20944,5,22151,5,22152,22153,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22154,5,5,5,5,5,5,5,5,22155,22156,5,20952,5,22157,22158,5,22159,5,22160,22161,22162,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22163,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22164,22165,5,22133,5,72,5,22166,22167,22168,22169,2396,22170,3975,22138,5,22171,22172,22173,22142,22174,5,5,22175,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22164,22176,5,5,5,22164,5,5,5,22177,5,5,5,20944,5,22178,5,22152,22179,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22180,5,5,5,5,5,5,5,5,22181,22182,5,20952,5,22157,22158,5,22159,5,22160,22161,22183,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22184,5,5,5,5,22185,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22186,22187,5,22133,5,72,5,22188,4300,22189,22190,285,286,287,22138,5,22191,22192,22193,22142,22194,5,5,22195,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22186,5,5,5,5,22186,5,5,5,22196,5,5,5,20944,5,22151,5,22152,22197,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22198,5,5,5,5,5,5,5,5,22199,22200,5,20952,5,22157,22158,5,22159,5,22160,22161,22201,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22202,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22203,22204,1096,22133,5,72,5,22205,11883,22206,22207,1101,8597,1103,22138,5,22208,22209,22210,22211,22212,5,5,22213,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22203,5,5,5,5,22203,5,5,5,22214,5,5,5,20944,5,22178,5,22152,22215,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22216,5,5,5,5,5,5,5,5,22217,22218,5,20952,5,22157,22158,5,22159,5,22160,22161,22162,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22219,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22220,22221,2692,22133,5,72,5,22222,2575,22223,22224,2698,2699,1600,22138,5,22225,22226,22227,22142,22228,5,5,22229,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22220,22230,5,5,5,22220,5,5,5,22231,5,5,5,20944,5,22151,5,22152,22153,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22232,5,5,5,5,5,5,5,5,22233,22234,5,20952,5,22157,22158,5,22159,5,22160,22161,22162,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22235,5,5,5,5,22163,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22236,22237,5,22133,5,72,5,22238,4469,22239,22240,11916,22241,7686,22138,5,22242,22243,22244,22245,22246,5,5,22247,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22236,5,5,5,5,22236,5,5,5,22248,5,5,5,20944,5,22178,5,22152,22249,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22250,5,5,5,5,5,5,5,5,22251,22252,5,20952,5,22157,22158,5,22159,5,22160,22161,22253,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22254,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22255,22256,22257,22133,5,72,5,22258,1963,17171,22259,4359,22260,22261,22138,5,22262,22263,22264,22265,22266,5,5,22267,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22255,5,5,5,5,22255,5,5,5,22268,5,5,5,20944,5,22151,5,22152,22153,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22269,5,5,5,5,5,5,5,5,22270,22271,5,20952,5,22157,22158,5,22159,5,22160,22161,22272,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22273,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22274,22275,22276,22133,5,72,5,22277,1990,22278,22279,1993,22280,22281,22138,5,22282,22283,22284,5,22285,5,5,22286,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22274,5,5,5,5,5,5,5,5,22287,5,5,5,20944,5,22151,5,22152,22288,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22289,5,5,5,5,5,5,5,5,22290,5,5,20952,5,22157,22158,5,22159,5,22160,22161,22291,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22292,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22273,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22293,22294,22295,22296,5,72,5,22297,13062,22298,22299,3783,15152,4097,22138,5,22300,5,5,5,22301,5,5,5,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22293,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20952,5,22157,22158,5,22159,5,22160,22161,22291,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22273,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22302,22303,5,22133,5,72,5,22304,2575,22305,22306,6497,22307,22308,22138,5,22309,22310,22311,5,22312,5,5,22313,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22302,22314,5,5,5,22302,5,5,5,22315,5,5,5,20944,5,22151,5,22152,22153,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22316,5,5,5,5,5,5,5,5,22317,22318,5,20952,5,22157,22158,5,22159,5,22160,22161,22162,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22163,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22319,22320,21522,22133,5,72,5,22321,22167,22322,22323,6497,21526,21527,22138,5,22324,22325,22326,22142,22327,5,5,22328,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22319,5,5,5,5,22319,5,5,5,22329,5,5,5,20944,5,22178,5,22152,22330,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22331,5,5,5,5,5,5,5,5,22332,22333,5,20952,5,22157,22158,5,22159,5,22160,22161,22334,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22335,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22336,22337,5,22133,5,72,5,22338,1513,22339,22340,10303,22341,5451,22138,5,22342,22343,22344,22142,22345,5,5,22346,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22336,5,5,5,5,22336,5,5,5,22347,5,5,5,20944,5,22151,5,22152,22153,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22348,5,5,5,5,5,5,5,5,22349,5,5,20952,5,22157,22158,5,22159,5,22160,22161,22350,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22351,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22352,22353,22354,22133,5,72,5,22355,22356,22357,22358,4748,22359,1185,22138,5,22360,22361,22362,22363,22364,5,5,22365,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22352,5,5,5,5,22352,5,5,5,22366,5,5,5,20944,5,22178,5,22152,22367,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22368,5,5,5,5,5,5,5,5,22369,5,5,20952,5,22157,22158,5,22159,5,22160,22161,22370,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22371,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22372,5,5,5,5,22373,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22374,22375,4186,22133,5,72,5,22376,4243,22377,22378,4191,4192,4193,22138,5,22379,22380,22381,22142,22382,5,5,22383,5,22145,22384,22146,5,22147,5,5,5,22148,5,5,22374,5,5,5,5,22374,5,5,5,22385,5,5,5,20944,5,22178,5,22152,22386,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22387,5,5,5,5,5,5,5,5,22388,5,5,20952,5,22157,22158,5,22159,5,22160,22161,22253,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22389,5,5,5,5,22390,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22391,22392,5,22393,5,72,5,22394,22395,22396,22397,564,22398,22399,22138,5,22400,22401,22402,5,22403,5,5,22404,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22391,5,5,5,5,22391,5,5,5,22405,5,5,5,20944,5,22178,5,22152,22406,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22407,5,5,5,5,5,5,5,5,22408,5,5,20952,5,22157,22158,5,22159,5,22160,22161,22334,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22273,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22409,22410,2554,22133,5,72,5,22411,1963,22412,22413,47,2558,2559,22138,5,22414,22415,22416,22142,22417,5,5,22418,5,22145,20940,22146,5,22147,5,5,5,22148,5,5,22409,22419,5,5,5,22409,5,5,5,22420,5,5,5,20944,5,22151,5,22152,22421,5,5,870,5,5,5,5,5,5,5,5,5,5,5,5,22422,5,5,5,5,5,5,5,5,22423,5,5,20952,5,22157,22158,5,22159,5,22160,22161,22183,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22185,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22424,22425,22426,22427,5,72,5,22428,8510,22429,22430,5931,20153,5621,22431,5,22432,22433,22434,22435,22436,5,5,22437,22438,22439,22440,22441,5,20942,5,5,5,22442,22443,22444,22424,22445,5,5,5,5,5,22424,5,22446,5,5,5,22447,5,22448,5,22449,22450,5,5,9947,22451,22452,5,5,5,5,22453,5,5,5,5,5,22454,5,5,5,5,5,5,5,5,22455,22456,5,22457,5,22458,22459,5,22460,5,5,22461,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22462,22463,3929,22464,5,72,5,22465,17036,22466,22467,1516,3934,3935,22468,5,22469,22470,22471,22472,22473,5,5,22474,22475,22476,22477,20941,5,20942,5,5,5,22478,5,5,22462,5,5,5,5,22462,5,5,5,22479,5,5,5,22480,5,22481,5,22482,22483,5,5,5,5,5,20948,5,5,20950,5,3892,5,5,5,5,22484,5,5,5,5,5,5,5,5,22485,22486,5,22487,5,22488,22489,1979,22490,5,22491,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22492,5,22493,5,5,5,5,5,5,22494,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
